Class,Home State,HighSchool,zip,long,lat
2020,TN,Memphis University School                                   ,38119,-89.845385,35.079511
2020,SC,Spartanburg Day School                                      ,29307,-81.831555,34.982716
2020,TN,McCallie School                                             ,37404,-85.273662,35.027912
2020,OR,Summit High School                                          ,97701,-121.20634,44.112338
2020,PA,Downingtown West                                            ,19335,-75.721218,40.022618
2020,MD,Saint Pauls School for Boys                                 ,21022,,
2020,VA,Broad Run High School                                       ,20147,-77.47813,39.041947
2020,SC,Academic Magnet High School                                 ,29405,-79.981994,32.856252
2020,GA,North Atlanta High School                                   ,30327,-84.4173,33.869694
2020,SC,Westside High School                                        ,29625,-82.765677,34.555099
2020,VA,South Lakes High School                                     ,20191,-77.351702,38.934645
2020,TX,Kinkaid School                                              ,77024,-95.514203,29.772179
2020,VA,Garfield High School                                        ,22192,-77.314673,38.683699
2020,DC,Saint John's College High School                            ,20015,-77.058323,38.966889
2020,TX,Saint Marks School Of Texas                                 ,75230,-96.793393,32.902679
2020,FL,Fleming Island High School                                  ,32003,-81.710162,30.095584
2020,NC,Cary Academy                                                ,27513,-78.802719,35.802102
2020,NJ,Morristown-Beard School                                     ,7960,-74.500025,40.784201
2020,MD,Garrison Forest School                                      ,21117,-76.777976,39.427563
2020,NC,Oneal School                                                ,28388,,
2020,TX,Jesuit College Preparatory Sch                              ,75244,-96.836334,32.925367
2020,NC,Providence Day School                                       ,28270,-80.764415,35.112079
2020,NC,Bishop Mcguinness Catholic Hs                               ,27284,-80.081865,36.116121
2020,AL,Mountain Brook High School                                  ,35223,-86.734834,33.488141
2020,,                                                            ,,,
2020,NY,                                                            ,,,
2020,NC,Woodberry Forest School                                     ,22989,-78.131074,38.288665
2020,VA,Liberty High School                                         ,24523,-79.523884,37.344838
2020,PA,Quakertown Community Senior Hs                              ,18951,-75.348855,40.452964
2020,WV,Woodberry Forest School                                     ,22989,-78.131074,38.288665
2020,FL,Fleming Island High School                                  ,32003,-81.710162,30.095584
2020,VA,ACPS/T.C. Williams High School                              ,22302,-77.083132,38.827888
2020,NC,Charlotte Latin School                                      ,28277,-80.817552,35.052875
2020,IL,                                                            ,,,
2020,FL,H B Plant High School                                       ,33629,-82.509043,27.921536
2020,AL,Mountain Brook High School                                  ,35223,-86.734834,33.488141
2020,TX,Cambridge School Of Dallas                                  ,75229,-96.864339,32.893295
2020,NY,John F Kennedy Catholic Hi Sch                              ,10589,-73.714634,41.334143
2020,MD,Bryn Mawr School For Girls                                  ,21210,-76.632685,39.359156
2020,WV,Parkersburg High School                                     ,26101,-81.575872,39.240324
2020,VA,North Cross School                                          ,24018,-80.041739,37.213055
2020,FL,Leon High School                                            ,32308,-84.226927,30.47745
2020,MI,Detroit Catholic Central H S                                ,48374,-83.522863,42.473226
2020,VA,Lee-Davis High School                                       ,23111,-77.243019,37.613551
2020,TN,Morristown-Hamblen High School We                           ,37813,-83.257024,36.175136
2020,VA,Douglas S Freeman High School                               ,23229,-77.574165,37.586772
2020,AL,Homewood High School                                        ,35209,-86.811516,33.466348
2020,VA,Parry McCluer High School                                   ,24416,-79.360864,37.722497
2020,VA,Monticello High School                                      ,22902,-78.52212,37.910276
2020,VA,Deep Creek High School                                      ,23323,-76.379928,36.696963
2020,PA,North Allegheny Sr High                                     ,15090,-80.067058,40.625015
2020,TX,Salisbury School                                            ,6068,-73.422228,42.007238
2020,VA,Norfolk Academy                                             ,23502,-76.204908,36.860941
2020,GA,The Westminster Schools                                     ,30327,-84.4173,33.869694
2020,PA,Western Wayne High School                                   ,18436,-75.39345,41.442799
2020,FL,H B Plant High School                                       ,33629,-82.509043,27.921536
2020,MD,Saint John's College High School                            ,20015,-77.058323,38.966889
2020,LA,Vandebilt Catholic High School                              ,70360,-90.805402,29.578671
2020,TX,Oakridge School                                             ,76013,-97.155028,32.719328
2020,OH,Dublin Coffman High School                                  ,43017,-83.129038,40.110681
2020,AL,Montgomery Academy                                          ,36106,-86.257585,32.35282
2020,TX,Second Baptist Upper School                                 ,77057,-95.487974,29.744081
2020,VA,Saint James School                                          ,21740,-77.743885,39.631901
2020,OK,Westmoore High School                                       ,73170,-97.552609,35.325769
2020,,American College of Sofia                                   ,,,
2020,AL,Huntsville High School                                      ,35801,-86.560866,34.725269
2020,TN,Hutchison School                                            ,38119,-89.845385,35.079511
2020,NY,Horace Mann School                                          ,10471,-73.903328,40.898868
2020,FL,                                                            ,,,
2020,NY,Polytech Prep Country Day Sch                               ,11228,-74.013047,40.616695
2020,NC,Charlotte Christian School                                  ,28270,-80.764415,35.112079
2020,VA,Salem High School                                           ,24153,-80.114325,37.302506
2020,VA,Hammond School                                              ,29209,-80.950364,33.926751
2020,MD,Towson High School                                          ,21286,-76.573235,39.411836
2020,KY,Henry Clay High School                                      ,40502,-84.483191,38.010953
2020,PA,Cedar Crest High School                                     ,17042,-76.424823,40.294817
2020,CA,Westlake High School                                        ,91362,-118.818684,34.193326
2020,SC,Spartanburg Day School                                      ,29307,-81.831555,34.982716
2020,NC,Cannon School                                               ,28027,-80.685957,35.406991
2020,VA,Stone Bridge High School                                    ,20147,-77.47813,39.041947
2020,MD,Landon School                                               ,20817,-77.151816,38.997272
2020,NY,Rye High School                                             ,10580,-73.693202,40.979049
2020,VA,Stuart Hall                                                 ,24401,-79.085564,38.134387
2020,NC,Mount Tabor High School                                     ,27106,-80.323157,36.14391
2020,NC,Episcopal High School                                       ,22302,-77.083132,38.827888
2020,OH,Highland High School                                        ,44256,-81.860559,41.139872
2020,SC,Waccamaw High School                                        ,29585,-79.135803,33.520097
2020,SC,Woodberry Forest School                                     ,22989,-78.131074,38.288665
2020,KY,Woodford County High School                                 ,40383,-84.739332,38.006622
2020,IL,Galesburg High School                                       ,61401,-90.385824,40.944205
2020,MA,F W Parker Essential School                                 ,1434,-71.612027,42.538903
2020,VA,Faith Christian School                                      ,24018,-80.041739,37.213055
2020,SC,Christ Church Episcopal School                              ,29607,-82.331714,34.81279
2020,GA,Harrison High School                                        ,30152,-84.64592,33.98925
2020,VA,Norfolk Academy                                             ,23502,-76.204908,36.860941
2020,OH,Beavercreek High School                                     ,45434,-84.031824,39.721385
2020,NJ,Pingry School                                               ,7920,-74.564115,40.678994
2020,CA,Concord Academy                                             ,1742,-71.364496,42.462911
2020,,                                                            ,,,
2020,NJ,Pingry School                                               ,7920,-74.564115,40.678994
2019,FL,Taravella J P High School                                   ,33071,-80.265312,26.244602
2019,,Rabat American School                                       ,,,
2019,VA,Manchester High School                                      ,23112,-77.662862,37.433405
2019,MD,Notre Dame Preparatory School                               ,21286,-76.573235,39.411836
2019,MA,Phillips Academy                                            ,1810,-71.161751,42.648044
2019,KY,West Jessamine High School                                  ,40356,-84.563367,37.874952
2019,VA,International School Manila                                 ,,,
2019,SC,Spring Valley High School                                   ,29229,-80.888209,34.139526
2019,GA,Holy Spirit Preparatory School                              ,30327,-84.4173,33.869694
2019,,Beaconhouse Margalla Campus                                 ,,,
2019,CT,Glastonbury High School                                     ,6033,-72.538932,41.707463
2019,MO,Maplewood-Richmond Heights High S                           ,63143,-90.321432,38.611729
2019,FL,West Broward High School                                    ,33029,-80.420075,25.974621
2019,,                                                            ,,,
2019,SC,Cedarburg High School                                       ,53012,-88.034639,43.314732
2019,PA,Downingtown High School East Camp                           ,19341,-75.640626,40.039941
2019,TX,Williston Northampton School                                ,1027,-72.751877,42.295008
2019,VA,Collegiate School                                           ,23229,-77.574165,37.586772
2019,CT,St Luke's School                                            ,6840,-73.500124,41.160393
2019,NJ,Peddie School                                               ,8520,-74.530078,40.255265
2019,CT,Brunswick School                                            ,6830,-73.624339,41.037605
2019,CT,Staples High School                                         ,6880,-73.348699,41.133275
2019,MA,Natick High School                                          ,1760,-71.348811,42.284822
2019,VA,Landon School                                               ,20817,-77.151816,38.997272
2019,NJ,Morristown-Beard School                                     ,7960,-74.500025,40.784201
2019,OH,Van Wert High School                                        ,45891,-84.574267,40.874541
2019,TX,Fort Worth Country Day School                               ,76109,-97.386965,32.70065
2019,TX,Saint Stephen's Episcopal School                            ,78746,-97.809578,30.296865
2019,,                                                            ,,,
2019,TX,Strake Jesuit College Preparatory                           ,77036,-95.534537,29.701847
2019,TX,Highland Park High School                                   ,75205,-96.795514,32.835893
2019,NC,Groton School                                               ,1450,-71.565269,42.61176
2019,CT,Brunswick School                                            ,6830,-73.624339,41.037605
2019,NJ,Bergen Catholic High School                                 ,7649,-74.032858,40.956651
2019,LA,McCallie School                                             ,37404,-85.273662,35.027912
2019,SC,Saint Josephs Catholic School                               ,29607,-82.331714,34.81279
2019,SC,A C Flora High School                                       ,29204,-81.002526,34.029148
2019,CO,Park City High School                                       ,84060,-111.501928,40.652346
2019,GA,Lovett School                                               ,30327,-84.4173,33.869694
2019,MA,Wellesley High School                                       ,2481,-71.275531,42.311927
2019,NC,Wake Forest High School                                     ,27587,-78.554351,35.986719
2019,CA,                                                            ,,,
2019,TX,Parish Episcopal School                                     ,75244,-96.836334,32.925367
2019,TX,Episcopal School Of Dallas                                  ,75229,-96.864339,32.893295
2019,VA,Patrick Henry High School                                   ,24015,-79.98133,37.25676
2019,NY,Iona Preparatory School                                     ,10804,-73.788051,40.946841
2019,NJ,Brooks School                                               ,1845,-71.091334,42.673909
2019,NY,Chaminade High School                                       ,11501,-73.638905,40.746286
2019,VA,York High School                                            ,23692,-76.463582,37.192438
2019,VA,Holy Cross Regional School                                  ,24501,-79.141286,37.359733
2019,VA,                                                            ,,,
2019,NY,Chaminade High School                                       ,11501,-73.638905,40.746286
2019,VA,Norfolk Academy                                             ,23502,-76.204908,36.860941
2019,CO,Highland Park High School                                   ,75205,-96.795514,32.835893
2019,CT,Southington High School                                     ,6489,-72.869926,41.614169
2019,VA,Albert Einstein High School                                 ,20895,-77.077609,39.02704
2019,SC,Porter-Gaud School                                          ,29407,-79.997803,32.79893
2019,GA,Cambridge High School                                       ,30004,-84.291894,34.145614
2019,CA,Marin Catholic High School                                  ,94904,-122.56012,37.945512
2019,PA,Agnes Irwin School                                          ,19010,-75.329727,40.023624
2019,VA,Cape Henry Collegiate School                                ,23454,-76.030835,36.818062
2019,NC,Providence Day School                                       ,28270,-80.764415,35.112079
2019,VA,Saint Anne's-Belfield                                       ,22903,-78.59506,38.006972
2019,NC,Lake Norman High School                                     ,28117,-80.898335,35.565695
2019,IL,Dowling Catholic High School                                ,50265,-93.744782,41.553084
2019,GA,The Westminster Schools                                     ,30327,-84.4173,33.869694
2019,OR,Westmoreland High School                                    ,37186,-86.221711,36.596738
2019,FL,Allen D Nease High School                                   ,32081,-81.40784,30.131197
2019,FL,Berkeley Preparatory School                                 ,33615,-82.580284,28.005103
2019,CA,Saint Ignatius College Preparator                           ,94116,-122.486065,37.745399
2019,KY,Model Laboratory School                                     ,40475,-84.312523,37.7616
2019,TX,Glenda Dawson High School                                   ,77581,-95.279739,29.561554
2019,IN,Glenwood Senior High School                                 ,62629,-89.716922,39.677477
2019,VA,Iowa City West High School                                  ,52246,-91.570407,41.652313
2019,SC,Myers Park High School                                      ,28209,-80.853985,35.178714
2019,,                                                            ,,,
2019,MA,Oakmont Regional High School                                ,1430,-71.923442,42.657005
2019,AL,Saint Pauls Episcopal School                                ,36608,-88.300213,30.681503
2019,OH,Columbus Academy                                            ,43230,-82.870875,40.035763
2019,IL,                                                            ,,,
2019,WV,Capital High School                                         ,25311,-81.557035,38.366863
2019,VA,Flint Hill School                                           ,22124,-77.331607,38.89548
2019,VA,Salem High School                                           ,24153,-80.114325,37.302506
2019,NJ,Northern Burlington County Region                           ,8022,-74.705741,40.06759
2019,OH,Saint Ursula Academy                                        ,45206,-84.484393,39.127337
2019,NJ,Montclair Kimberley Academy                                 ,7042,-74.219011,40.813487
2019,NJ,Lawrenceville School                                        ,8648,-74.717976,40.284308
2019,GA,Chattahoochee High School                                   ,30022,-84.239745,34.029865
2019,,Woodberry Forest School                                     ,22989,-78.131074,38.288665
2019,NC,John T Hoggard High School                                  ,28403,-77.880633,34.221692
2019,VA,Virginia Episcopal School                                   ,24503,-79.249736,37.454015
2019,VA,Saint Stephen's And Saint Agnes S                           ,22304,-77.112139,38.813169
2019,TN,Holy Innocents Episcopal Sch                                ,30327,-84.4173,33.869694
2019,TN,Lebanon High School                                         ,37087,-86.269244,36.263852
2019,NY,Fordham Preparatory School                                  ,10458,-73.888143,40.862543
2019,NC,Union Pines High School                                     ,28326,-79.154689,35.269047
2019,MI,International Academy Of Macomb                             ,48038,-82.937475,42.606146
2019,TX,Greenwich High School                                       ,6830,-73.624339,41.037605
2019,SC,Sc Assoc Of Indp Home Schs                                  ,29033,-81.057488,33.956189
2019,TN,Harpeth Hall School                                         ,37215,-86.834691,36.081868
2019,MS,Southaven High School                                       ,38671,-89.998152,34.966282
2019,NJ,Pingry School                                               ,7920,-74.564115,40.678994
2019,NY,Bronxville High School                                      ,10708,-73.829922,40.938267
2019,TX,The Hockaday School                                         ,75229,-96.864339,32.893295
2019,MD,Garrison Forest School                                      ,21117,-76.777976,39.427563
2019,TN,Columbia Central High School                                ,38401,-87.021526,35.629164
2019,PA,Holy Ghost Preparatory School                               ,19020,-74.938934,40.100591
2019,NJ,Notre Dame High School                                      ,8648,-74.717976,40.284308
2019,IL,Prospect High School                                        ,60056,-87.934719,42.067166
2019,CA,Nevada Union High School                                    ,95945,-120.972289,39.196387
2019,VA,Nansemond-Suffolk Academy                                   ,23434,-76.592105,36.703003
2019,MA,Saint Johns Preparatory School                              ,1923,-70.950516,42.574174
2019,MD,Garrison Forest School                                      ,21117,-76.777976,39.427563
2019,NY,Nichols School                                              ,14216,-78.861119,42.949615
2019,TN,Morristown-Hamblen High School We                           ,37813,-83.257024,36.175136
2019,GA,The Westminster Schools                                     ,30327,-84.4173,33.869694
2019,CA,Floyd B Buchanan High School                                ,93619,-119.593481,36.917573
2019,NC,Grace Christian School                                      ,27606,-78.715478,35.742323
2019,CT,Wilton High School                                          ,6897,-73.440974,41.211277
2019,NY,Convent Of The Sacred Heart                                 ,10128,-73.950013,40.781432
2019,HI,Stratton Mountain School                                    ,5155,-72.914343,43.091967
2019,OH,Westerville North High School                               ,43081,-82.890646,40.110443
2019,NY,Westminster School                                          ,6070,-72.809376,41.875857
2019,TX,Saint John's School                                         ,77019,-95.409498,29.75415
2019,NC,Woodberry Forest School                                     ,22989,-78.131074,38.288665
2019,IL,New Trier Township High School                              ,60093,-87.756292,42.106708
2019,CA,Cate School                                                 ,93013,-119.514092,34.44137
2019,VA,Douglas S Freeman High School                               ,23229,-77.574165,37.586772
2019,CT,Brien McMahon High School                                   ,6854,-73.426615,41.08391
2019,NY,Rye High School                                             ,10580,-73.693202,40.979049
2019,PA,Pennsbury High School: East Campu                           ,19030,-74.837263,40.180468
2019,IN,The Culver Academies                                        ,46511,-86.426977,41.21942
2019,AR,Haas Hall Academy                                           ,72703,-94.043243,36.118332
2019,VA,Princess Anne High School                                   ,23462,-76.150514,36.837313
2019,TX,John Cooper School the                                      ,77381,-95.50096,30.178248
2019,FL,Episcopal School Of Jacksonville                            ,32207,-81.640966,30.289637
2019,GA,The Westminster Schools                                     ,30327,-84.4173,33.869694
2019,VA,Broad Run High School                                       ,20147,-77.47813,39.041947
2019,VA,Norfolk Academy                                             ,23502,-76.204908,36.860941
2019,MD,Northern High School                                        ,20736,-76.627765,38.689075
2019,NJ,Colts Neck High School                                      ,7722,-74.168903,40.280968
2019,NY,Riverdale Country School                                    ,10471,-73.903328,40.898868
2019,TN,Ensworth High School                                        ,37221,-86.968798,36.051294
2019,VA,Saint Stephen's And Saint Agnes S                           ,22304,-77.112139,38.813169
2019,FL,South Fork High School                                      ,34997,-80.270195,27.055637
2019,MO,Saint Joseph Academy                                        ,63131,-90.444197,38.617391
2019,OH,Cincinnati Country Day School                               ,45243,-84.336021,39.188557
2019,TX,Bastrop High School                                         ,78602,-97.32771,30.12382
2019,NC,Charlotte Catholic High School                              ,28226,-80.822129,35.102697
2019,MA,Westwood High School                                        ,2090,-71.216769,42.219645
2019,OH,Cincinnati Country Day School                               ,45243,-84.336021,39.188557
2019,GA,Marist School                                               ,30319,-84.334763,33.875954
2019,NC,Millbrook High School                                       ,27615,-78.635485,35.8985
2019,LA,Saint Pauls School the                                      ,70433,-90.156313,30.458752
2019,TX,Episcopal School Of Dallas                                  ,75229,-96.864339,32.893295
2019,IL,Lake Forest High School                                     ,60045,-87.864777,42.235997
2019,CA,Westlake High School                                        ,91362,-118.818684,34.193326
2019,NY,Bronxville High School                                      ,10708,-73.829922,40.938267
2019,CT,Greenwich High School                                       ,6830,-73.624339,41.037605
2019,MI,Chippewa Valley High School                                 ,48038,-82.937475,42.606146
2019,PA,Mercyhurst Preparatory School                               ,16504,-80.049033,42.109077
2019,VA,Episcopal High School                                       ,22302,-77.083132,38.827888
2019,MO,Visitation Academy                                          ,63131,-90.444197,38.617391
2019,MA,Buckingham Browne And Nichols Sch                           ,2138,-71.135152,42.379637
2019,MD,Mount Saint Joseph High School                              ,21229,-76.691404,39.284242
2019,WV,George Washington High School                               ,25314,-81.640254,38.308083
2019,NJ,Westfield High School                                       ,7090,-74.343447,40.651644
2019,CA,Valley Center High School                                   ,92082,-117.003366,33.253548
2019,GA,Greater Atlanta Christian Sch                               ,30093,-84.177349,33.908536
2019,PA,Germantown Academy                                          ,19034,-75.204847,40.134266
2019,SC,A C Flora High School                                       ,29204,-81.002526,34.029148
2019,FL,Wharton High School                                         ,33647,-82.354093,28.126958
2019,NJ,River Dell Regional Hs                                      ,7649,-74.032858,40.956651
2019,MA,Gould Academy                                               ,4217,-70.815239,44.3801
2019,NY,Saint Anthonys High School                                  ,11747,-73.407396,40.788403
2019,TX,Highland Park High School                                   ,75205,-96.795514,32.835893
2019,GA,Frederica Academy                                           ,31522,-81.342026,31.257252
2019,SC,Heathwood Hall Episcopal Sch                                ,29201,-81.028098,33.982484
2019,NJ,Summit High School                                          ,7901,-74.366372,40.714923
2019,TX,Tomball Memorial High School                                ,77377,-95.681504,30.061727
2019,GA,Whitefield Academy                                          ,30126,-84.553831,33.815025
2019,OH,Jackson High School                                         ,44646,-81.497182,40.814381
2019,CO,Academy Of Charter Schools                                  ,80031,-105.038659,39.873832
2019,TX,Missouri Academy (MASMC)                                    ,64468,-94.881028,40.343552
2019,TN,Knoxville Catholic High School                              ,37923,-84.079528,35.926395
2019,NC,Needham B Broughton High Sch                                ,27605,-78.654594,35.790609
2019,GA,                                                            ,,,
2019,NY,Irvington High School                                       ,10533,-73.854864,41.036927
2019,NY,Saint Anthonys High School                                  ,11747,-73.407396,40.788403
2019,NC,Charlotte Country Day School                                ,28226,-80.822129,35.102697
2019,NC,Southwestern Randolph High Sch                              ,27205,-79.850866,35.638259
2019,,                                                            ,,,
2019,NC,Cannon School                                               ,28027,-80.685957,35.406991
2019,SC,A C Flora High School                                       ,29204,-81.002526,34.029148
2019,AR,Episcopal Collegiate School                                 ,72201,-92.280049,34.746905
2019,CA,Oak Park High School                                        ,91377,-118.766918,34.184975
2019,TX,The Hockaday School                                         ,75229,-96.864339,32.893295
2019,,Home School Clearinghouse (Intern                           ,10023,-73.982607,40.775921
2019,WV,Charleston Catholic High Sch                                ,25301,-81.630359,38.350719
2019,WI,Divine Savior-Holy Angels H S                               ,53222,-88.036041,43.083208
2019,VA,Gloucester High School                                      ,23061,-76.537584,37.427731
2019,VA,Walsingham Academy                                          ,23185,-76.718509,37.228498
2019,WI,Wrightstown High School                                     ,54180,-88.175795,44.325728
2019,VA,Mills E Godwin High School                                  ,23238,-77.647606,37.595612
2019,TX,"Bishop Lynch High School, Incorpo                           ",75228,-96.679438,32.824924
2019,PA,Conestoga High School                                       ,19312,-75.454948,40.031291
2019,CT,Wilton High School                                          ,6897,-73.440974,41.211277
2019,NY,Emma Willard School                                         ,12180,-73.599536,42.748588
2019,NC,North Raleigh Christian Acad                                ,27616,-78.541216,35.866734
2019,TX,Samuel Clemens High School                                  ,78154,-98.262598,29.547159
2019,VA,Mills E Godwin High School                                  ,23238,-77.647606,37.595612
2019,NY,Saint Anthonys High School                                  ,11747,-73.407396,40.788403
2019,TX,Episcopal School Of Dallas                                  ,75229,-96.864339,32.893295
2019,CA,Los Angeles County High School fo                           ,90032,-118.185501,34.078195
2019,AL,Mountain Brook High School                                  ,35223,-86.734834,33.488141
2019,VA,Holton Arms School                                          ,20817,-77.151816,38.997272
2019,GA,North Atlanta High School                                   ,30327,-84.4173,33.869694
2019,OH,Avon High School                                            ,44011,-82.005109,41.4451
2019,,                                                            ,,,
2019,,Village Academy Upper School                                ,43065,-83.094187,40.17754
2019,VA,Saint Catherines School                                     ,23226,-77.523347,37.579912
2019,MA,St Bernard's High School                                    ,1420,-71.816862,42.584925
2019,FL,Maclay School                                               ,32312,-84.229562,30.605283
2019,CT,Wilton High School                                          ,6897,-73.440974,41.211277
2019,MI,Seaholm High School                                         ,48009,-83.217653,42.544048
2019,MI,Rochester Adams High School                                 ,48306,-83.147306,42.724318
2019,FL,Bedford High School                                         ,3110,-71.536871,42.935584
2019,NC,Charlotte Country Day School                                ,28226,-80.822129,35.102697
2019,MA,Bancroft School                                             ,1605,-71.787793,42.289683
2019,OH,Hawken School                                               ,44040,-81.410737,41.535663
2019,MD,Severna Park Senior High Sch                                ,21146,-76.558699,39.079136
2019,NY,Paul D Schreiber Senior High Scho                           ,11050,-73.693124,40.8399
2019,MD,Friends School Of Baltimore                                 ,21210,-76.632685,39.359156
2019,VA,E C Glass High School                                       ,24501,-79.141286,37.359733
2019,NY,Solomon Schechter School of Westc                           ,10530,-73.81281,41.023712
2019,NY,Millennium Brooklyn High School                             ,11215,-73.98674,40.662688
2019,VA,Oakcrest School For Girls                                   ,22101,-77.164882,38.940203
2019,OH,Solon High School                                           ,44139,-81.444249,41.383262
2019,OH,Revere High School                                          ,44286,-81.643939,41.233126
2019,VA,Brussels American High School - D                           ,9714,,
2019,MD,Boys' Latin School Of Maryland                              ,21210,-76.632685,39.359156
2019,MI,Richard Montgomery High School                              ,20852,-77.121931,39.051991
2019,MA,Masconomet Regional High Sch                                ,1983,-70.94344,42.641379
2019,,Holy Trinity College                                        ,,,
2019,SC,                                                            ,,,
2019,CA,Laguna Blanca School                                        ,93110,-119.762794,34.446201
2019,WA,Shorecrest High School                                      ,98155,-122.300477,47.754413
2019,GA,Lovett School                                               ,30327,-84.4173,33.869694
2019,GA,Lovett School                                               ,30327,-84.4173,33.869694
2019,CA,Urbana High School                                          ,21754,-77.316212,39.332115
2019,MD,Saint James School                                          ,21740,-77.743885,39.631901
2019,WV,George Washington High School                               ,25314,-81.640254,38.308083
2019,MD,McDonogh School                                             ,21117,-76.777976,39.427563
2019,VA,Chancellor High School                                      ,22407,-77.575684,38.283474
2019,PA,Ringgold High School                                        ,15063,-79.922476,40.191166
2019,SC,South Carolina Connections Academ                           ,29210,-81.10658,34.046162
2019,NJ,Mcnair Academic High School                                 ,7302,-74.046469,40.719389
2019,TX,Duchesne Academy Of The Sacred He                           ,77024,-95.514203,29.772179
2019,NC,Myers Park High School                                      ,28209,-80.853985,35.178714
2019,NC,Charlotte Catholic High School                              ,28226,-80.822129,35.102697
2019,MD,Leonardtown High School                                     ,20650,-76.633157,38.268654
2019,FL,Coral Reef Senior High School                               ,33157,-80.343496,25.606126
2019,NC,Cape Fear Academy                                           ,28412,-77.928152,34.143756
2019,TX,Ursuline Academy of Dallas                                  ,75229,-96.864339,32.893295
2019,VA,                                                            ,,,
2019,SC,SC Governor School Science And Ma                           ,29550,-80.082806,34.399975
2019,TX,Episcopal High School                                       ,77401,-95.460905,29.704019
2019,MA,Andover High School                                         ,1810,-71.161751,42.648044
2019,LA,Louise S McGehee School                                     ,70130,-90.069648,29.937353
2019,TX,Liberty Christian School                                    ,76226,-97.173909,33.114714
2019,CT,St Luke's School                                            ,6840,-73.500124,41.160393
2019,NJ,Mount Olive High School                                     ,7836,-74.710722,40.843103
2019,VA,Naperville North High School                                ,60563,-88.203829,41.790146
2019,TX,Highland Park High School                                   ,75205,-96.795514,32.835893
2019,NV,The Davidson Academy Of Nevada                              ,89507,,
2019,FL,Jesuit High School                                          ,33614,-82.506088,28.004724
2019,GA,                                                            ,,,
2019,GA,                                                            ,,,
2019,WI,Arrowhead Union High School                                 ,53029,-88.340998,43.146603
2019,CA,Houston High School                                         ,38139,-89.755097,35.079657
2019,,The Covenant School                                         ,22902,-78.52212,37.910276
2019,,Woodberry Forest School                                     ,22989,-78.131074,38.288665
2019,LA,University Laboratory School of L                           ,70803,-91.177664,30.414317
2019,IL,                                                            ,,,
2019,WA,La Pietra-Hawaii Sch for Girls                              ,96815,-157.822444,21.273462
2019,NC,Ravenscroft School                                          ,27615,-78.635485,35.8985
2019,NJ,Saint Peter's Preparatory School                            ,7302,-74.046469,40.719389
2019,AR,Little Rock Central High School                             ,72202,-92.233004,34.730566
2019,NC,Charlotte Latin School                                      ,28277,-80.817552,35.052875
2019,CA,                                                            ,,,
2019,OH,Upper Arlington High School                                 ,43221,-83.076127,40.023112
2019,KY,Sayre School                                                ,40507,-84.496353,38.046955
2019,IL,Central Catholic High School                                ,61704,-88.944538,40.471127
2019,,                                                            ,,,
2019,SC,                                                            ,,,
2019,MA,Princeton High School                                       ,61356,-89.413241,41.396035
2019,MD,Fallston High School                                        ,21047,-76.438784,39.521385
2019,AL,Saint Pauls Episcopal School                                ,36608,-88.300213,30.681503
2019,CT,Darien High School                                          ,6820,-73.48008,41.076202
2019,FL,Westminster Christian School                                ,33157,-80.343496,25.606126
2019,NJ,Tower Hill School                                           ,19806,-75.564142,39.763305
2019,VA,The Miller School Of Albemarle                              ,22903,-78.59506,38.006972
2019,PA,Southern Lehigh High School                                 ,18034,-75.415278,40.546353
2019,VA,                                                            ,,,
2019,CT,Fairfield Ludlowe High School                               ,6824,-73.280818,41.173039
2019,ME,                                                            ,,,
2019,NJ,Pinelands Regional High School                              ,8087,-74.380612,39.596035
2019,NC,Needham B Broughton High Sch                                ,27605,-78.654594,35.790609
2019,MI,Roseville High School                                       ,48066,-82.936582,42.507586
2019,IA,                                                            ,,,
2019,CO,Peak To Peak Charter School                                 ,80026,-105.099757,40.012251
2019,KY,Lexington Christian Academy                                 ,40503,-84.533469,38.005828
2019,MD,Rockhurst High School                                       ,64114,-94.598599,38.957802
2019,TN,Memphis University School                                   ,38119,-89.845385,35.079511
2019,TX,Highland Park High School                                   ,75205,-96.795514,32.835893
2019,NC,Trinity School Of Durham And Chap                           ,27705,-78.975659,36.022136
2019,CA,Beverly Hills High School                                   ,90212,-118.401966,34.06221
2019,NY,Convent Of The Sacred Heart                                 ,10128,-73.950013,40.781432
2019,MA,Home School Clearinghouse (Intern                           ,10023,-73.982607,40.775921
2019,CA,San Domenico School                                         ,94960,-122.577814,37.995864
2019,VA,James W Robinson Junior Secondary                           ,22032,-77.290301,38.819046
2019,VA,Forest Park High School                                     ,22193,-77.352,38.644195
2019,MA,Amesbury High School                                        ,1913,-70.95581,42.851293
2019,TN,Wilton High School                                          ,6897,-73.440974,41.211277
2019,AL,Briarwood Christian School                                  ,35242,-86.672084,33.425247
2019,TX,Highland Park High School                                   ,75205,-96.795514,32.835893
2019,AL,                                                            ,,,
2019,WY,Powell High School                                          ,82435,-108.915036,44.810459
2019,NJ,Millburn High School                                        ,7041,-74.301546,40.722448
2019,SC,Heathwood Hall Episcopal Sch                                ,29201,-81.028098,33.982484
2019,,Tokyo Gakugei University Internat                           ,,,
2019,NY,St Paul's School                                            ,3301,-71.555988,43.238549
2019,RI,Mount Saint Charles Academy                                 ,2895,-71.499949,42.001706
2019,LA,Jesuit High School                                          ,70119,-90.086944,29.975137
2019,MD,Mercersburg Academy                                         ,17236,-77.9474,39.800187
2019,SC,Hammond School                                              ,29209,-80.950364,33.926751
